end_time_local,album_artist_name,ms_played_minutes
2024-05,Justin Bieber,0.024766666666666666
2024-05,a-ha,0.024766666666666666
2024-05,E.L.V.N,0.024516666666666666
2024-05,Dolly Parton,0.023983333333333332
2024-05,BICEP,0.023616666666666668
2024-05,Frankie Cosmos,0.0236
2024-05,Gnarls Barkley,0.0236
2024-05,Marvin Gaye,0.0236
2024-05,The Police,0.0236
2024-05,Weezer,0.0236
2024-05,George Ezra,0.023183333333333334
2024-05,"Earth, Wind & Fire",0.0231
2024-05,John Legend,0.0231
2024-05,Macklemore,0.02275
2024-05,Ween,0.02275
2024-05,Andra Day,0.022433333333333333
2024-05,Natasha Bedingfield,0.022433333333333333
2024-05,Prince,0.022433333333333333
2024-05,The Mamas & The Papas,0.0224
2024-05,Kendrick Lamar,0.022383333333333335
2024-05,Ramones,0.022216666666666666
2024-05,Chouchou-P,0.022033333333333332
2024-05,Men At Work,0.021666666666666667
2024-05,George Michael,0.021283333333333335
2024-05,Blue Swede,0.020966666666666668
2024-05,Guns N' Roses,0.020966666666666668
2024-05,Dasha,0.0205
2024-05,Green Day,0.020316666666666667
2024-05,Basement Jaxx,0.020266666666666665
2024-05,Justin Timberlake,0.020116666666666668
2024-05,The Cardigans,0.020116666666666668
2024-05,Capital Cities,0.0199
2024-05,MARINA,0.0199
2024-05,Paloma Faith,0.0199
2024-05,Little Mix,0.0192
2024-05,Jim Croce,0.019183333333333333
2024-05,Avril Lavigne,0.018833333333333334
2024-05,"The Army, The Navy",0.018566666666666665
2024-05,Tom Jones,0.018566666666666665
2024-05,TV Girl,0.018483333333333334
2024-05,Deee-Lite,0.018133333333333335
2024-05,boygenius,0.0178
2024-05,Chris Brown,0.017766666666666667
2024-05,t.A.T.u.,0.017416666666666667
2024-05,Matt Maltese,0.0174
2024-05,Bee Gees,0.016633333333333333
2024-05,WEISS,0.016633333333333333
2024-05,Nickelback,0.016316666666666667
2024-05,4 Non Blondes,0.016
2024-05,Bring Me The Horizon,0.016
2024-05,Buffalo Springfield,0.015633333333333332
2024-05,They Might Be Giants,0.015466666666666667
2024-05,Noah Kahan,0.015283333333333333
2024-05,Benson Boone,0.015083333333333334
2024-05,DNCE,0.014566666666666667
2024-05,Metallica,0.014566666666666667
2024-05,Kaden MacKay,0.014216666666666667
2024-05,Elton John,0.01385
2024-05,FINNEAS,0.01385
2024-05,Incubus,0.01385
2024-05,Ray Charles,0.01315
2024-05,Coldplay,0.0128
2024-05,Måneskin,0.012766666666666667
2024-05,Blonde Redhead,0.012433333333333333
2024-05,Jack Johnson,0.012433333333333333
2024-05,Jack Stauber's Micropop,0.012433333333333333
2024-05,The Rolling Stones,0.012433333333333333
2024-05,Natalie Cole,0.012216666666666667
2024-05,Heart,0.011983333333333334
2024-05,Kansas,0.011983333333333334
2024-05,Radical Face,0.011716666666666667
2024-05,Aerosmith,0.011366666666666667
2024-05,Amy Macdonald,0.011366666666666667
2024-05,Selena Gomez,0.011366666666666667
2024-05,Twenty One Pilots,0.011366666666666667
2024-05,Josh Turner,0.011216666666666666
2024-05,Frank Sinatra,0.011016666666666666
2024-05,The White Stripes,0.011016666666666666
2024-05,Glass Animals,0.010816666666666667
2024-05,Frances Forever,0.0103
2024-05,The Irrepressibles,0.00995
2024-05,Lamp,0.0096
2024-05,Naughty Boy,0.009233333333333333
2024-05,Cage The Elephant,0.008883333333333333
2024-05,Nitty Gritty Dirt Band,0.008116666666666666
2024-05,Halsey,0.007816666666666666
2024-05,bôa,0.007466666666666667
2024-05,Counting Crows,0.0074
2024-05,Tally Hall,0.0071
2024-05,The Clash,0.0071
2024-05,Gary Jules,0.0034
2024-05,Mason,0.003183333333333333
2024-06,Crazy Ex-Girlfriend Cast,78.22106666666667
2024-06,Taylor Swift,72.8873
2024-06,Glee Cast,39.649033333333335
2024-06,Katy Perry,38.16193333333333
2024-06,Dai,33.064366666666665
2024-06,RuPaul,30.3033
2024-06,Lady Gaga,26.865583333333333
2024-06,Britney Spears,24.049033333333334
2024-06,Nicki Minaj,23.259666666666664
2024-06,Christina Aguilera,19.131333333333334
2024-06,The Simpsons,18.912666666666667
2024-06,Beyoncé,18.589033333333333
2024-06,Demi Lovato,18.142466666666667
2024-06,Bob's Burgers,18.027116666666668
2024-06,Luck Ganriki,17.855133333333335
2024-06,Maroon 5,16.5847
2024-06,Meghan Trainor,16.580233333333332
2024-06,Rihanna,15.560283333333333
2024-06,Ariana Grande,15.014833333333334
2024-06,Annaleigh Ashford,14.805516666666668
2024-06,SIX,14.31675
2024-06,Kesha,13.997916666666667
2024-06,Dua Lipa,13.61345
2024-06,Ellie Goulding,13.162533333333332
2024-06,zts,12.659116666666666
2024-06,Madonna,11.8564
2024-06,Olivia Rodrigo,11.747933333333334
2024-06,アトラスサウンドチーム,11.718783333333334
2024-06,Eminem,11.23535
2024-06,Capcom Sound Team,11.106383333333333
2024-06,Bob the Drag Queen,11.10315
2024-06,Avril Lavigne,10.8403
2024-06,Billie Eilish,10.646516666666667
2024-06,The Cast of RuPaul's Drag Race,10.601866666666666
2024-06,Adam Lambert,10.488216666666666
2024-06,Christian Borle,10.02625
2024-06,Lil Nas X,9.983033333333333
2024-06,Shawn Mendes,9.913316666666667
2024-06,Doja Cat,9.791866666666667
2024-06,Gloria Gaynor,9.351049999999999
2024-06,Charli xcx,9.3047
2024-06,ST☆RISH,8.58305
2024-06,Aya Hirano,8.424666666666667
2024-06,Laura Bell Bundy,7.9326
2024-06,Céline Dion,7.614433333333333
2024-06,Ava Max,7.455583333333333
2024-06,Zac Efron,7.33
2024-06,The Chainsmokers,7.24055
2024-06,Destiny's Child,7.158266666666667
2024-06,Clean Bandit,7.05755
2024-06,Konata Izumi (CV: Aya Hirano),6.9028
2024-06,Flo Rida,6.832366666666666
2024-06,Troy,6.76285
2024-06,Selena Gomez,6.732633333333333
2024-06,Bonnie Tyler,6.719516666666667
2024-06,Lucian Piane,6.712483333333333
2024-06,P!nk,6.701016666666666
2024-06,Bruno Mars,6.619016666666667
2024-06,Pitbull,6.578916666666666
2024-06,Hot Chelle Rae,6.477766666666667
2024-06,Camila Cabello,6.3274333333333335
2024-06,The Pussycat Dolls,6.238316666666666
2024-06,Mac Miller,6.154816666666667
2024-06,Sabrina Carpenter,6.0588999999999995
2024-06,"The Cast of Canada’s Drag Race, Season 1",6.00935
2024-06,Stephen Schwartz,5.898666666666666
2024-06,The B-52's,5.709416666666667
2024-06,Nelly Furtado,5.698816666666667
2024-06,Reneé Rapp,5.668183333333333
2024-06,Whitney Houston,5.633583333333333
2024-06,リコ(CV:鈴木みのり),5.346
2024-06,Miley Cyrus,5.169666666666667
2024-06,神前 暁,5.147966666666667
2024-06,Mark Ronson,5.022683333333333
2024-06,After the Rain,4.989866666666667
2024-06,CircusP,4.943333333333333
2024-06,Brandy,4.9131
2024-06,USHER,4.8680666666666665
2024-06,Mike Posner,4.814966666666667
2024-06,RAYE,4.79105
2024-06,Jennifer Lopez,4.747766666666666
2024-06,Eiko Shimamiya,4.734266666666667
2024-06,Megan Thee Stallion,4.4369499999999995
2024-06,Troye Sivan,4.393366666666667
2024-06,'Legally Blonde' Ensemble,4.376733333333333
2024-06,Manuel,4.350666666666666
2024-06,Sara Bareilles,4.350516666666667
2024-06,Faylan,4.3265
2024-06,Metric,4.129833333333333
2024-06,Selena Gomez & The Scene,4.06555
2024-06,DEQUAR,4.062483333333333
2024-06,Martina McBride,4.052666666666667
2024-06,Joe Jonas,4.0311
2024-06,TK from Ling tosite sigure,4.028766666666667
2024-06,Lizzo,4.022133333333334
2024-06,Bebe Neuwirth,3.9831
2024-06,Glass Animals,3.9800833333333334
2024-06,Justin Timberlake,3.9591
2024-06,Luis Fonsi,3.9532166666666666
2024-06,Ice Spice,3.9257999999999997
2024-06,ur pretty,3.91755
2024-06,後藤邑子,3.917333333333333
2024-06,Hannah Montana,3.9149833333333333
2024-06,Rachel Bloom,3.9086666666666665
2024-06,Avicii,3.8799333333333332
2024-06,Original Cast of Firebringer,3.8749333333333333
2024-06,Original Broadway Cast of Hamilton,3.8623166666666666
2024-06,Hozier,3.8373
2024-06,Scissor Sisters,3.8360833333333333
2024-06,Crystal Waters,3.824883333333333
2024-06,Owl City,3.8185333333333333
2024-06,Vanessa Carlton,3.8112
2024-06,T.M.Revolution,3.7968333333333333
2024-06,Phillipa Soo,3.7488166666666665
2024-06,LMFAO,3.73485
2024-06,Mario Vazquez,3.7268833333333333
2024-06,Adele,3.7211
2024-06,Anamanaguchi,3.7187333333333332
2024-06,Jessie J,3.71155
2024-06,Nick Jonas,3.7031
2024-06,Fifth Harmony,3.654216666666667
2024-06,The Lonely Island,3.64775
2024-06,BTS,3.6180499999999998
2024-06,INTI CREATES,3.6029500000000003
2024-06,Ado,3.5944166666666666
2024-06,TLC,3.5733333333333333
2024-06,Christopher Tyng,3.5593666666666666
2024-06,Superfruit,3.52485
2024-06,Gym Class Heroes,3.516
2024-06,Jeremy Jordan,3.5122
2024-06,DJ Khaled,3.510483333333333
2024-06,LamazeP,3.492633333333333
2024-06,"The Cast of RuPaul's Drag Race, Season 12",3.4570666666666665
2024-06,Amber Efe,3.4504333333333332
2024-06,Hoku,3.4444333333333335
2024-06,Backstreet Boys,3.42805
2024-06,Hailey Kilgore,3.417333333333333
2024-06,Taio Cruz,3.3977666666666666
2024-06,One Direction,3.3874500000000003
2024-06,Wilson Phillips,3.3714833333333334
2024-06,Elle King,3.36955
2024-06,Alaska Thunderfuck,3.3595166666666665
2024-06,The Barden Bellas,3.3583
2024-06,Kelly Clarkson,3.3425833333333332
2024-06,CHAD,3.338616666666667
2024-06,Gwen Stefani,3.3308833333333334
2024-06,The Weather Girls,3.3245666666666667
2024-06,The Wanted,3.2989166666666665
2024-06,Little Mix,3.2981833333333332
2024-06,Lagoona Bloo,3.2961666666666667
2024-06,Orfeh,3.293633333333333
2024-06,Will Smith,3.28145
2024-06,Rixton,3.2288833333333335
2024-06,"The Cast of RuPaul's Drag Race, Season 13",3.1944333333333335
2024-06,Soft Cell,3.1734666666666667
2024-06,*NSYNC,3.15855
2024-06,Panic! At The Disco,3.1416
2024-06,Gracie Abrams,3.0505500000000003
2024-06,Anthony Lo Re,3.0332333333333334
2024-06,Martin Hayes Quartet,3.03285
2024-06,Ari Afsar,3.0301666666666667
2024-06,Jonas Brothers,3.0171
2024-06,Tyla,3.0098
2024-06,Harry Styles,3.0088
2024-06,B.o.B,3.008
2024-06,Post Malone,2.970083333333333
2024-06,Värttinä,2.9522166666666667
2024-06,Major Lazer,2.9426833333333335
2024-06,Remi Wolf,2.8345166666666666
2024-06,DECO*27,2.829833333333333
2024-06,KokiRemix,2.7948
2024-06,Junky,2.7654833333333335
2024-06,Kim Petras,2.7347
2024-06,Lotus Juice,2.73
2024-06,Sam Smith,2.6783
2024-06,Hugh Jackman,2.6629666666666667
2024-06,亜咲花,2.63685
2024-06,Will Stetson,2.6304833333333333
2024-06,Zedd,2.6222000000000003
2024-06,Black Gryph0n,2.61765
2024-06,Jasmine Cephas-Jones,2.5968
2024-06,Bella Thorne,2.57955
2024-06,Victorious Cast,2.566666666666667
2024-06,Saweetie,2.489716666666667
2024-06,Keala Settle,2.461333333333333
2024-06,David Guetta,2.4400166666666667
2024-06,Peter McPoland,2.3848833333333332
2024-06,Halsey,2.38475
2024-06,Christopher Jackson,2.3773166666666667
2024-06,JbDubs,2.3689666666666667
2024-06,The Kid LAROI,2.3634166666666667
2024-06,Veeze,2.35415
2024-06,Mad Tsai,2.3484833333333333
2024-06,BigXthaPlug,2.3407
2024-06,Suzuki Masaki,2.2837166666666664
2024-06,小松未歩,2.282233333333333
2024-06,dai,2.2628666666666666
2024-06,PinkPantheress,2.2447
2024-06,Aretha Franklin,2.237616666666667
2024-06,Jazmine Sullivan,2.1358333333333333
2024-06,Trixie Mattel,2.1275833333333334
2024-06,Sexyy Red,2.097166666666667
2024-06,The Weeknd,2.0886
2024-06,Zwei,2.082133333333333
2024-06,Chappell Roan,2.0615
2024-06,The Marvelettes,2.0544333333333333
2024-06,Varian,2.0522666666666667
2024-06,NASAAN,2.0494833333333333
2024-06,Portugal. The Man,2.016583333333333
2024-06,Natasha Bedingfield,1.9246833333333333
2024-06,Naomi Scott,1.8757833333333334
2024-06,遠藤正明,1.8491499999999998
2024-06,Garfunkel and Oates,1.8448166666666668
2024-06,Leslie Odom Jr.,1.8324333333333334
2024-06,Lemon,1.8
2024-06,Onsa Media,1.7635333333333332
2024-06,China Anne McClain,1.7460833333333334
2024-06,Toby Fox,1.74495
2024-06,Cossbysweater,1.7438166666666666
2024-06,Radiohead,1.7372333333333334
2024-06,knotlamp,1.7261666666666666
2024-06,川村ゆみ,1.6428833333333333
2024-06,Hisao Noguchi,1.5334833333333333
2024-06,Mr Dooves,1.5239333333333334
2024-06,Joshua Morse,1.4844333333333333
2024-06,Priyanka,1.4823
2024-06,Rick James,1.4206666666666667
2024-06,Neil Cicierega Archive,1.3502333333333334
2024-06,Andrew Lloyd Webber,1.344
2024-06,Margaret Durante,1.30135
2024-06,pre-holder,1.2805166666666667
2024-06,Jason Derulo,1.2775
2024-06,Cass Elliot,1.24515
2024-06,Monét X Change,1.24465
2024-06,Piko,1.2266333333333335
2024-06,xaki,1.2165833333333333
2024-06,Lou,1.2155
2024-06,Robin,1.1474
2024-06,Twilight Sparkle,1.1242166666666666
2024-06,Within Temptation,1.12005
2024-06,高橋あず美,1.09015
2024-06,Paul Lekakis,1.07585
2024-06,My Chemical Romance,1.0727833333333334
2024-06,The Original Broadway Cast Of School Of Rock,0.992
2024-06,Noisestorm,0.9489166666666666
2024-06,Christine Lavin,0.9194666666666667
2024-06,YUI,0.9180333333333333
2024-06,Koji Kondo,0.9154
2024-06,Betty Booom,0.9005333333333333
2024-06,Spice Girls,0.8947333333333334
2024-06,Travie McCoy,0.8863
2024-06,The Chipettes,0.8785666666666667
2024-06,Icona Pop,0.8753666666666666
2024-06,Saint Torrente,0.8695833333333334
2024-06,Blue Franklin,0.8654166666666666
2024-06,justine sainte,0.8653
2024-06,Grateful Dead,0.8415333333333334
2024-06,PelleK,0.8306333333333333
2024-06,Kidz Bop Kids,0.81385
2024-06,SLACKCiRCUS,0.7941166666666667
2024-06,AurorA,0.7914
2024-06,Cobra Starship,0.78755
2024-06,Party Beats Nation,0.7863666666666667
2024-06,黒崎真音,0.7857500000000001
2024-06,Tommy heavenly6,0.7836333333333333
2024-06,Aly & AJ,0.7723666666666666
2024-06,Soulja Boy,0.7577333333333334
2024-06,Suzanne Vega,0.7564
2024-06,Ike & Tina Turner,0.7546333333333334
2024-06,The Rare Occasions,0.7423833333333333
2024-06,The Disney Afternoon Studio Chorus,0.7352833333333333
2024-06,Gloria Estefan,0.73335
2024-06,David Munster,0.7246166666666667
2024-06,Ben E. King,0.7078166666666666
2024-06,彩音,0.7036
2024-06,N.E.R.D,0.6828333333333333
2024-06,Wonderful★opportunity!,0.6741166666666667
2024-06,The Other Realm,0.6733666666666667
2024-06,Amanda Seyfried,0.67145
2024-06,Ashley Tisdale,0.6655666666666666
2024-06,Hachioji P,0.6503
2024-06,Linked Horizon,0.6396666666666666
2024-06,SCREEN mode,0.6311833333333333
2024-06,Mika Ogawa,0.6024666666666667
2024-06,Haruka Tomatsu,0.5843666666666667
2024-06,Tom Nethersole,0.58415
2024-06,Haley Reinhart,0.5767
2024-06,ZEE MACHINE,0.5735166666666667
2024-06,Reiko Nakanishi,0.57315
2024-06,Grant Brett,0.5619
2024-06,"The Cast of RuPaul's Drag Race All Stars, Season 6",0.55135
2024-06,Kevin Aviance,0.5473833333333333
2024-06,いとうかなこ,0.5397
2024-06,Justin Bieber,0.5367
2024-06,Luna Haruna,0.5127666666666667
2024-06,Elizabeth Mitchell,0.5006166666666667
2024-06,Cherie Lily,0.49943333333333334
2024-06,Shoko Nakagawa,0.49491666666666667
2024-06,Zendaya,0.4915
2024-06,Ciara,0.48496666666666666
2024-06,The Howard Family,0.48296666666666666
2024-06,Michael Bublé,0.4775333333333333
2024-06,ZAYN,0.47065
2024-06,Yousei Teikoku,0.46981666666666666
2024-06,"Morrigan, Dai & Yuduki",0.46718333333333334
2024-06,サトシ(CV:松本梨香),0.46540000000000004
2024-06,Zach Bryan,0.46231666666666665
2024-06,LiSA,0.4527333333333333
2024-06,ClariS,0.45258333333333334
2024-06,Goose house,0.4352
2024-06,DaizyStripper,0.43056666666666665
2024-06,Puffy AmiYumi,0.4264833333333333
2024-06,Orville Peck,0.4187166666666667
2024-06,Kalafina,0.4043833333333333
2024-06,Dan DeSimone,0.39358333333333334
2024-06,Cameron Diaz,0.3926
2024-06,Dominic Cooper,0.3808
2024-06,Patti Cohenour,0.37485
2024-06,Lucky Twice,0.3680333333333333
2024-06,The Buggles,0.36656666666666665
2024-06,Paramore,0.36493333333333333
2024-06,MTA,0.36028333333333334
2024-06,gigaP,0.34751666666666664
2024-06,5 Seconds of Summer,0.34685
2024-06,Daft Punk,0.34596666666666664
2024-06,99 Souls,0.34381666666666666
2024-06,nano.RIPE,0.34181666666666666
2024-06,Yumiko,0.3406
2024-06,Central Cee,0.3375
2024-06,"Earth, Wind & Fire",0.33581666666666665
2024-06,ASIAN KUNG-FU GENERATION,0.33545
2024-06,Olivia Newton-John,0.3285166666666667
2024-06,Ross Lynch,0.3274666666666667
2024-06,skaiwater,0.3235166666666667
2024-06,Yuuyu,0.3196333333333333
2024-06,Lomz,0.31153333333333333
2024-06,Chris Brown,0.30416666666666664
2024-06,Doechii,0.30261666666666664
2024-06,Charlie Puth,0.2956666666666667
2024-06,Mamoru Miyano,0.29368333333333335
2024-06,Vance Joy,0.2932166666666667
2024-06,Jeremy Zag,0.29096666666666665
2024-06,Dwandonly,0.29063333333333335
2024-06,Frou Frou,0.28715
2024-06,Hiroyuki Sawano,0.2844333333333333
2024-06,The Foundations,0.2793833333333333
2024-06,HiguUmiSound,0.2755166666666667
2024-06,小宮知子,0.2699666666666667
2024-06,Muray,0.2648666666666667
2024-06,Bentley Robles,0.25966666666666666
2024-06,Okazaki Taiiku,0.2595
2024-06,George Michael,0.2579666666666667
2024-06,YOASOBI,0.25748333333333334
2024-06,hitomi,0.2556333333333333
2024-06,vistlip,0.24355
2024-06,Crazy Frog,0.23566666666666666
2024-06,Dolly Parton,0.23413333333333333
2024-06,Cristina Vee,0.23373333333333332
2024-06,Wiz Khalifa,0.22251666666666667
2024-06,Dan Salvato,0.21941666666666668
2024-06,JT Music,0.21865
2024-06,Binoy,0.21748333333333333
2024-06,Konomi Suzuki,0.21718333333333334
2024-06,Bill Medley,0.21616666666666667
2024-06,Blur,0.21305
2024-06,Cher,0.20818333333333333
2024-06,Brendan Maclean,0.20665
2024-06,Lauv,0.2055
2024-06,光宗信吉,0.2055
2024-06,物語シリーズ,0.20443333333333333
2024-06,mousike,0.20431666666666667
2024-06,松澤由美,0.20271666666666668
2024-06,Kevin Jz Prodigy,0.19733333333333333
2024-06,Kyary Pamyu Pamyu,0.19696666666666668
2024-06,Daa San,0.19465
2024-06,Suzumu,0.19163333333333332
2024-06,femme fatale,0.19093333333333334
2024-06,Shihori,0.18808333333333332
2024-06,The Killers,0.1863
2024-06,SZA,0.18531666666666666
2024-06,OMI,0.18241666666666667
2024-06,Ian Abel,0.1811
2024-06,M.Zakky,0.17635
2024-06,Maddie Zahm,0.17563333333333334
2024-06,サウンドワークス,0.17423333333333332
2024-06,mothy,0.1720833333333333
2024-06,Hikaru Utada,0.17136666666666667
2024-06,FarmerJohn,0.1695
2024-06,Jonathan Groff,0.16746666666666668
2024-06,Phil Collins,0.1671
2024-06,LIZ,0.16533333333333333
2024-06,Culture Club,0.164
2024-06,Sheryl Nome starring May'n,0.16355
2024-06,梶浦 由記,0.16066666666666668
2024-06,Candace,0.15928333333333333
2024-06,KATYA,0.15856666666666666
2024-06,Flexstyle,0.15821666666666667
2024-06,Yugo Kanno,0.15788333333333332
2024-06,DONT MAKE THIS WEIRD,0.15633333333333332
2024-06,iroha(sasaki),0.15216666666666667
2024-06,Chiaki Ishikawa,0.15181666666666666
2024-06,L'Arc-en-Ciel,0.15108333333333335
2024-06,Jonny McGovern,0.15091666666666667
2024-06,supercell,0.15091666666666667
2024-06,Pokémon,0.15026666666666666
2024-06,The Treblemakers,0.14998333333333333
2024-06,KCB,0.14896666666666666
2024-06,Maisie Peters,0.1482
2024-06,hachi,0.14758333333333334
2024-06,Eir Aoi,0.14705000000000001
2024-06,Logan Potter,0.1455
2024-06,Yu-Gi-Oh!,0.14363333333333334
2024-06,Calvin Harris,0.14085
2024-06,BUMP OF CHICKEN,0.13835
2024-06,鶴三,0.1383
2024-06,Makoto Kawamoto,0.13723333333333335
2024-06,Tame Impala,0.13688333333333333
2024-06,SID,0.1358
2024-06,Kylie Minogue,0.13505
2024-06,Ulver,0.13403333333333334
2024-06,Eve,0.13271666666666665
2024-06,SQVARE,0.13235
2024-06,Stacy,0.13083333333333333
2024-06,QUEEN BEE,0.13001666666666667
2024-06,ACN Music.,0.12905
2024-06,nomico,0.1277
2024-06,涼宮ハルヒ (CV.平野 綾),0.12763333333333332
2024-06,サイキックラバー,0.12621666666666667
2024-06,Nightmare,0.12576666666666667
2024-06,kinoshita,0.12301666666666666
2024-06,ONE OK ROCK,0.12123333333333333
2024-06,Alex Newell,0.12111666666666666
2024-06,Lustra,0.12088333333333333
2024-06,Tonight We Fight,0.11803333333333334
2024-06,Tate McRae,0.11763333333333334
2024-06,Otaku Ongaku,0.11686666666666666
2024-06,Hommarju,0.11661666666666666
2024-06,Yoko Takahashi,0.11608333333333333
2024-06,FIELD OF VIEW,0.11376666666666667
2024-06,Mark de Groot,0.11341666666666667
2024-06,Sister Sledge,0.11338333333333334
2024-06,Tove Lo,0.11183333333333334
2024-06,Reba McEntire,0.11181666666666668
2024-06,Grey Henson,0.11178333333333333
2024-06,PornoGraffitti,0.11019999999999999
2024-06,Slash,0.10938333333333333
2024-06,everset,0.10773333333333333
2024-06,Yuko Koura,0.1056
2024-06,Kid P,0.10558333333333333
2024-06,Jupiter Productions,0.10558333333333332
2024-06,Mura Masa,0.10416666666666667
2024-06,Anna Bates,0.10341666666666667
2024-06,Miranda Cosgrove,0.09945
2024-06,Anly,0.09751666666666667
2024-06,Finatticz,0.09713333333333334
2024-06,Jake Giles,0.09673333333333334
2024-06,FLOW,0.09248333333333333
2024-06,PianoDeuss,0.09131666666666667
2024-06,Max Coveri,0.09066666666666667
2024-06,Pharrell Williams,0.09003333333333334
2024-06,Michael Jackson,0.08996666666666667
2024-06,High School Musical Cast,0.08978333333333334
2024-06,Carly Rae Jepsen,0.08976666666666668
2024-06,Jewel Maiden,0.08888333333333333
2024-06,Kanye West,0.08816666666666667
2024-06,Vantage,0.08783333333333333
2024-06,Anthony Sprunk,0.08706666666666667
2024-06,uchuu;,0.08533333333333333
2024-06,HALCALI,0.08355
2024-06,Peaches & Herb,0.08241666666666667
2024-06,David Ian Xtravaganza,0.08141666666666666
2024-06,Do As Infinity,0.0814
2024-06,Mami,0.0807
2024-06,Yui Makino,0.08035
2024-06,FoZZtone,0.07963333333333333
2024-06,Leah Kate,0.07816666666666666
2024-06,Renée Elise Goldsberry,0.07776666666666666
2024-06,Yoko Shimomura,0.07661666666666667
2024-06,Michael Marcagi,0.07643333333333334
2024-06,Jun Togawa,0.07608333333333334
2024-06,Riyu Kosaka,0.07608333333333334
2024-06,Original Cast of Billy Elliot,0.07536666666666667
2024-06,Smokey,0.07468333333333334
2024-06,Trey Songz,0.07395
2024-06,Juicy J,0.0711
2024-06,Samfree,0.07075
2024-06,ON/OFF,0.07038333333333334
2024-06,asteria,0.06975
2024-06,ブレンド・A,0.06926666666666667
2024-06,Brooksie,0.06896666666666666
2024-06,Edison Lighthouse,0.06866666666666667
2024-06,Ryan.Song,0.06848333333333333
2024-06,Unknown Number!!!,0.0681
2024-06,Tsubasa Mori,0.0679
2024-06,kemu,0.06718333333333333
2024-06,Hitomi Takahashi,0.06648333333333334
2024-06,ベットに根っこ生えてる系,0.06648333333333334
2024-06,Slayyyter,0.06611666666666667
2024-06,Cashmere Cat,0.06541666666666666
2024-06,Barrett Wilbert Weed,0.064
2024-06,Paris Hilton,0.064
2024-06,BURNOUT SYNDROMES,0.06385
2024-06,Jay Sean,0.06306666666666666
2024-06,Nirgilis,0.06293333333333333
2024-06,Cardi B,0.06221666666666667
2024-06,Miho Fukuhara,0.06115
2024-06,Polyphia,0.06115
2024-06,紗倉ひびき(CV:ファイルーズあい),0.05998333333333333
2024-06,Daoko,0.059583333333333335
2024-06,Ocean Kelly,0.059366666666666665
2024-06,Endigo,0.05881666666666667
2024-06,Shania Twain,0.05765
2024-06,3年E組うた担(渚&茅野&業&磯貝&前原),0.05726666666666667
2024-06,Squishy Donald,0.056883333333333334
2024-06,JAY-Z,0.055466666666666664
2024-06,Jewel,0.0551
2024-06,Alex Brightman,0.054033333333333336
2024-06,The Crane Wives,0.0534
2024-06,Silver Forest,0.05296666666666667
2024-06,The Living Tombstone,0.05296666666666667
2024-06,Christine Baranski,0.05118333333333333
2024-06,MONOBRIGHT,0.05118333333333333
2024-06,Isabella Lovestory,0.04976666666666667
2024-06,AmaLee,0.04953333333333333
2024-06,Every Little Thing,0.04763333333333333
2024-06,Waka Flocka Flame,0.04763333333333333
2024-06,Busta Rhymes,0.04753333333333333
2024-06,GLAY,0.04605
2024-06,Shayne Orok,0.04605
2024-06,WALK THE MOON,0.04605
2024-06,Stereopony,0.0455
2024-06,HEARTS GROW,0.04515
2024-06,CHERRYBLOSSOM,0.044083333333333335
2024-06,cinema staff,0.043333333333333335
2024-06,Elohim,0.04158333333333333
2024-06,Shakira,0.0414
2024-06,Huey Lewis & The News,0.04123333333333333
2024-06,MKTO,0.040883333333333334
2024-06,Smash Mouth,0.040233333333333336
2024-06,amazarashi,0.03985
2024-06,ЯeaL,0.03981666666666667
2024-06,Mother Mother,0.0391
2024-06,Karmin,0.03908333333333333
2024-06,Charlie Xile,0.03875
2024-06,Toy-Box,0.03875
2024-06,Company,0.03868333333333333
2024-06,MKSM,0.03868333333333333
2024-06,Zara Larsson,0.03868333333333333
2024-06,Sachiko Kobayashi,0.0384
2024-06,THE ORAL CIGARETTES,0.03838333333333333
